incremental_id,event_type,description,event_date,status,date_reported,id
631,Kidnapping,Bed cup culture stuff population surface various summer someone.,2024-03-05,Investigating,2005-10-30,673ef5fdb7bb35b9c6001234
632,Attempt,Science news friend develop later plant protect.,2008-07-10,Pending,2005-01-03,673ef5fdabd815286b001234
633,Murder,Third development soon many task recognize.,2022-07-27,Pending,2008-12-24,673ef5fd26dd0dbc6e001234
634,Kidnapping,Another national allow husband college trip although hair art real.,2017-01-03,Closed,2024-08-06,673ef5fd6766aa2750001234
635,Kidnapping,Stuff enough smile including do notice Republican for bad yes wait.,2015-07-08,Pending,2024-10-19,673ef5fd6a10bbd480001234
636,Attempt,Treatment everyone employee apply learn result public pull away air.,2023-05-19,Pending,2014-08-14,673ef5fdc5ab0bc60a001234
637,Murder,Check card middle way rock option story plant at both.,2017-10-27,Closed,2011-01-26,673ef5fda532400ed6001234
638,Murder,Inside kid adult say direction mother affect.,2022-08-05,Closed,2013-09-29,673ef5fd4c27cea852001234
639,Theft,Maybe section building foreign kid state Republican history open customer simple.,2024-02-22,Investigating,2021-01-31,673ef5fd0f96613235001234
640,Murder,Model western TV eye field can memory society street pretty.,2011-06-15,Investigating,2009-10-13,673ef5fd4ffce04d92001234
641,Kidnapping,Necessary think join push interesting loss reveal finally production laugh dark have lay.,2009-08-07,Closed,2013-01-22,673ef5fd67e103b076001234
642,Attempt,Base speak lay chance although force smile middle rest positive.,2021-07-29,Pending,2019-08-08,673ef5fd291597a100001234
643,Murder,Strategy check third agreement enter know until financial agree start statement.,2019-12-05,Investigating,2011-11-13,673ef5fd9b698eb310001234
644,Theft,Reach move heart small never sell during notice around main position.,2009-11-23,Investigating,2006-10-24,673ef5fd8c7bbbba95001234
645,Murder,Hard need development form evening early arrive market.,2009-10-19,Pending,2017-02-26,673ef5fd5e9f92a01c001234
646,Kidnapping,Prevent speech against company alone put by.,2015-07-04,Closed,2013-01-11,673ef5fd0ff39bbbf9001234
647,Attempt,Significant early government option day watch follow where former near cover before soldier.,2018-11-30,Closed,2019-10-30,673ef5fd303ed4c698001234
648,Theft,One want consumer need attention free off blue fill entire school away.,2020-06-04,Closed,2024-10-25,673ef5fd443cb001c1001234
649,Murder,Range much care family training parent child happen carry voice foreign.,2024-06-01,Pending,2005-04-16,673ef5fd55b37c5c27001234
650,Attempt,Wide increase mean stage value message say dream travel common great.,2005-12-08,Investigating,2024-05-12,673ef5fd884d247c6f001234
651,Theft,Like member half professional work window.,2014-10-11,Closed,2015-02-17,673ef5fd55743cc039001234
652,Attempt,Hard just treatment occur involve create glass husband pick yet name nor generation.,2021-02-24,Closed,2005-11-02,673ef5fd30ef30b642001234
653,Attempt,Feel production view fund international structure speak speak.,2015-09-16,Pending,2009-10-03,673ef5fdeaae339c4d001234
654,Murder,Must design benefit TV catch eat.,2020-12-15,Investigating,2008-01-13,673ef5fdab233b682e001234
655,Attempt,Situation standard question last risk government according direction hospital available someone show.,2012-07-27,Investigating,2013-12-19,673ef5fd3d2d8ccb37001234
656,Kidnapping,Easy edge continue stand remain its reveal prevent million.,2017-06-10,Pending,2019-06-10,673ef5fd26408ffa70001234
657,Murder,Impact modern minute spring child point along.,2011-10-31,Closed,2014-01-04,673ef5fdb4288d9c0e001234
658,Kidnapping,Technology arrive three health miss man foot parent buy teach hour.,2020-04-27,Closed,2017-03-25,673ef5fd2f37d10131001234
659,Attempt,Manage city themselves number color own task student even.,2024-03-06,Pending,2006-12-31,673ef5fd0ff8033cf9001234
660,Murder,In and decide science feel girl television government and student action thus.,2024-08-02,Pending,2009-07-27,673ef5fd68264bdb65001234
661,Theft,Let perhaps most various question great peace oil everything soon late.,2005-06-17,Pending,2011-07-16,673ef5fd3a066bda8c001234
662,Kidnapping,Experience record about peace tough rule coach he even drop into several parent.,2023-04-26,Investigating,2010-10-02,673ef5fdbe3159ad04001234
663,Kidnapping,Decide situation cover listen think left focus cultural general decision.,2020-10-20,Closed,2020-07-09,673ef5fd8757150dec001234
664,Attempt,Source make key federal family few religious letter.,2008-07-31,Closed,2009-02-10,673ef5fd2291d2ec3b001234
665,Murder,Trouble western trip note hope evidence.,2020-05-26,Closed,2005-10-14,673ef5fd84117275be001234
666,Murder,Want field approach quality work baby Mr before.,2006-08-14,Investigating,2019-05-24,673ef5fdfae0b27c45001234
667,Kidnapping,Region significant seek around some car want quickly manage music.,2011-03-28,Pending,2013-06-02,673ef5fdb5dc4e5d9b001234
668,Kidnapping,Recently reality point PM some drop over seek.,2022-05-04,Closed,2005-05-11,673ef5fd192fc044e7001234
669,Murder,Hear challenge along scene actually everyone majority effort set maybe but.,2005-04-01,Pending,2019-09-18,673ef5fd5c04925674001234
670,Theft,Fine herself onto body care reveal popular site ago east worker type.,2021-02-20,Pending,2019-09-13,673ef5fd17c276c8e7001234
671,Kidnapping,Rest just leave evidence also staff hit visit.,2017-01-19,Pending,2021-05-09,673ef5fd5dd9db5e03001234
672,Kidnapping,During attack company raise pressure sing almost public occur medical kid computer.,2018-05-02,Closed,2008-10-31,673ef5fd2dea61eed4001234
673,Theft,Follow near evidence find rate work though many former like section.,2016-08-31,Investigating,2005-02-10,673ef5fd9f396fe44e001234
674,Theft,Feeling institution seat forget second movement individual make create worry conference.,2009-12-01,Investigating,2020-06-03,673ef5fd0d7de1aca9001234
675,Kidnapping,Just possible write language pick laugh themselves political market outside anything direction.,2011-06-19,Pending,2019-05-05,673ef5fd8fecb20817001234
676,Kidnapping,Reality black institution game suggest be gas.,2017-03-11,Closed,2015-03-17,673ef5fddc6a70712a001234
677,Kidnapping,Authority once seem final get teach country daughter true.,2005-02-28,Closed,2010-03-21,673ef5fd71a3cb155f001234
678,Theft,Knowledge subject many third so my yeah drive picture general then must five.,2011-09-06,Investigating,2012-11-20,673ef5fd9fe8593a8a001234
679,Attempt,Shoulder late consumer improve movie right research article.,2017-09-18,Pending,2020-01-28,673ef5fdca9c267dad001234
680,Theft,Up factor report no season door these travel radio now.,2023-07-22,Investigating,2020-03-31,673ef5fdfccb3cdc9a001234
681,Theft,Away try American majority management I western artist man summer Republican five.,2024-01-09,Closed,2010-09-11,673ef5fd1595af6435001234
682,Kidnapping,Door as task fall international spring Mrs one Mrs.,2012-05-07,Investigating,2010-12-22,673ef5fd08d98638c6001234
683,Murder,Most your commercial job fact morning most.,2019-08-30,Investigating,2010-01-11,673ef5fd2468192842001234
684,Theft,Contain house set best suggest move think Republican design.,2012-12-29,Investigating,2005-02-01,673ef5fd556f391937001234
685,Attempt,Try employee name base talk center seven parent nice social weight manage.,2012-06-26,Pending,2023-05-28,673ef5fd3328bdf9a4001234
686,Attempt,Everybody allow him face again poor statement current measure also father.,2008-08-17,Investigating,2011-05-17,673ef5fd109a0ca3bc001234
687,Theft,Left material begin wear political plant rule than.,2009-01-15,Closed,2014-02-05,673ef5fd7f5d04d189001234
688,Attempt,Each now ago natural black she every here life key west.,2018-12-01,Pending,2020-12-13,673ef5fdf79921bbae001234
689,Murder,Figure fight know very enjoy positive whose show anyone yourself attention yard room.,2016-09-09,Pending,2015-09-12,673ef5fd07a96b1f61001234
690,Murder,Between government source over magazine president.,2012-12-22,Closed,2019-09-23,673ef5fdc06d06da96001234
691,Attempt,National bill decade year beat relate.,2018-07-05,Pending,2004-11-26,673ef5fd10a5ab2db3001234
692,Kidnapping,Near sea serious well maybe foreign.,2007-11-20,Investigating,2023-08-19,673ef5fde555ebe0ce001234
693,Murder,Light explain who media data record strategy.,2008-01-23,Investigating,2017-09-05,673ef5fd53e3a7161e001234
694,Theft,Expert possible second character party clearly movement point movie eight thousand structure fly.,2012-09-29,Closed,2007-03-03,673ef5fd5487315b12001234
695,Murder,Poor life space capital improve fight heart gun actually.,2024-08-31,Investigating,2008-06-23,673ef5fde4bb4c5173001234
696,Theft,Environmental far court collection organization hold behind those against.,2016-03-06,Investigating,2008-08-10,673ef5fd0cb929eae7001234
697,Theft,Professor a area black guess attention pressure yes dinner grow state speak pretty.,2024-03-24,Closed,2018-09-06,673ef5fd8a0e1141fd001234
698,Attempt,Whatever early win while fire nor itself role future.,2020-05-10,Closed,2013-03-13,673ef5fd99bcfcd754001234
699,Kidnapping,Drug give stay result myself relationship conference ago visit.,2018-01-24,Investigating,2005-08-24,673ef5fdafd4836712001234
700,Theft,International position of know Mrs specific.,2017-02-21,Pending,2017-04-20,673ef5fde5841df216001234
701,Theft,Notice technology remember instead action heavy security themselves food.,2018-11-09,Investigating,2012-06-13,673ef5fdb4a528955b001234
702,Theft,Feeling for hour parent weight anyone real.,2008-02-11,Pending,2014-01-26,673ef5fdb1eec33c72001234
703,Theft,Fast Mr every chair establish usually American fly picture mission near policy.,2022-08-17,Pending,2018-10-14,673ef5fdd6c651ddcd001234
704,Theft,Inside want production both sea avoid age service forget turn risk respond.,2019-09-02,Pending,2012-09-05,673ef5fdf64eac11f2001234
705,Theft,Consumer food difference read assume focus old.,2006-09-17,Closed,2007-03-08,673ef5fd4a47d2983c001234
706,Attempt,North person particularly expert might box.,2007-06-28,Pending,2013-11-20,673ef5fd9c82c7143c001234
707,Murder,Staff impact Congress source forget live arrive price easy all day provide through.,2013-12-11,Investigating,2013-08-18,673ef5fd500e75a036001234
708,Kidnapping,Travel through Mr every nearly return point.,2007-05-15,Investigating,2019-06-28,673ef5fdae0eb3eed3001234
709,Theft,Feeling name house but measure no she similar hundred from.,2018-05-20,Pending,2020-08-19,673ef5fd1ecfb46347001234
710,Kidnapping,Argue half region change down where future per case citizen.,2018-08-28,Investigating,2018-07-11,673ef5fde70611883d001234
711,Kidnapping,Hair against view hard economy we including minute energy investment voice section worker.,2017-11-20,Closed,2022-07-04,673ef5fd6081594975001234
712,Murder,Have own class brother similar know.,2024-08-27,Closed,2006-12-28,673ef5fd19bc916108001234
713,Kidnapping,Mention wait series Congress represent bar prepare PM daughter without edge rise.,2017-05-23,Closed,2024-04-01,673ef5fd07c5807d0d001234
714,Theft,Course treat thought off whole appear necessary claim including.,2006-05-27,Pending,2011-01-29,673ef5fdd14220ee66001234
715,Murder,Choice father room skin its my financial fast lose.,2004-11-23,Pending,2008-04-24,673ef5fd8df707a948001234
716,Murder,Newspaper major what thus develop nor during point study much sort radio.,2019-08-08,Closed,2014-08-29,673ef5fde7f8a7fb0b001234
717,Kidnapping,What deal too win half can sea quality discuss space word.,2007-06-14,Closed,2022-05-08,673ef5fd788d986905001234
718,Kidnapping,Pull enter effect interview meeting travel daughter increase west left it prevent smile.,2020-09-19,Closed,2013-08-29,673ef5fd50c3d76149001234
719,Kidnapping,Actually cup wait southern fast ready debate technology thought without.,2016-01-16,Investigating,2008-09-14,673ef5fd2afe4567e1001234
720,Murder,Physical line them charge response statement somebody fast above interesting as professor.,2012-01-31,Pending,2005-05-08,673ef5fd5f2c22cb4a001234
721,Attempt,Over dog necessary amount today office Mrs police her page some this response.,2020-04-16,Investigating,2010-07-16,673ef5fdaba3b6fd5d001234
722,Theft,Win recognize thought mission difference although nothing high for fly significant likely.,2022-08-04,Investigating,2017-06-26,673ef5fdc8ed21db4f001234
723,Murder,Describe body success voice along a clear age.,2010-02-17,Closed,2006-12-28,673ef5fd08419be897001234
724,Attempt,American food house positive able effect watch focus say fly stage understand think.,2010-07-18,Pending,2005-03-25,673ef5fd7f1171a78c001234
725,Murder,Deep there recognize decision seven research institution include western.,2022-09-06,Pending,2011-01-11,673ef5fd82f2b308c3001234
726,Murder,Possible drive everyone consumer give pull carry should current share ahead.,2006-11-26,Closed,2006-01-16,673ef5fd0d3180d672001234
727,Theft,Agreement compare little matter program little.,2023-05-18,Pending,2022-09-25,673ef5fdfb89705ae6001234
728,Theft,Government nice not order music choose pretty Mr have save.,2019-09-22,Investigating,2017-10-21,673ef5fdd4c2e4a329001234
729,Kidnapping,Through lay perhaps them shake arm ever carry media community life hot represent.,2007-06-03,Pending,2018-11-28,673ef5fd5751ec3e9a001234
730,Attempt,Rather plan only often medical service range key specific these during election.,2022-12-24,Closed,2007-02-21,673ef5fdd5cfead94f001234
731,Kidnapping,Whose seek involve rule learn pay.,2017-07-03,Investigating,2023-01-26,673ef5fd59c3301688001234
732,Kidnapping,Realize address story way share discover follow by thought item audience source.,2007-03-15,Investigating,2021-09-15,673ef5fdba3866600c001234
733,Murder,Leave write any young develop themselves every food.,2018-11-22,Closed,2010-03-12,673ef5fd6c29793a14001234
734,Kidnapping,Full Democrat anyone question drop vote maintain.,2022-04-26,Closed,2009-06-29,673ef5fde995f98d56001234
735,Kidnapping,Idea by moment eye son yet.,2013-08-31,Pending,2024-04-17,673ef5fd6cd67d9b6f001234
736,Murder,Recognize down no either entire look blood right look them six.,2011-11-17,Closed,2012-10-17,673ef5fd6bc24fc1ab001234
